db	organisation_id	name	segment	route_before	route_after	websites	emails	phones	postal	socials	named_contacts_before	new_named_leads	methods	blocked
master	Od0023f367e33	Nihapa Tours	Safari / tour operator	True	True	https://nihapatours.com	info@nihapatours.com (role)	+255786261927 (mobile) | +13239165497 (international)		instagram: https://instagram.com/nihapatours | facebook: https://facebook.com/nihapatours | twitter: https://x.com/nihapatours | linkedin: https://www.linkedin.com/company/nihapatours | whatsapp: https://wa.me/255786261927	3	0	openstreetmap, website	
master	O1af965cf52f3	4StrokeMaasai Limited	Safari / tour operator	True	True	https://www.4strokemaasai.com:443/	info@4strokemaasai.com (role)	+255784555573 (mobile)	P.O. Box 1183, Njiro, Arusha, Tanzania.	instagram: https://www.instagram.com/4strokemaasai/ | whatsapp: https://api.whatsapp.com/send?phone=255784555573&text=Hello%21+Welcome+to+4strokemaasai+Limited%2C+your+ultimate+partner+for+your+motorcycle+tours+and+adventures+in+Tanzania.+How+can+we+help%3F | linkedin: https://www.linkedin.com/company/4strokemaasai-limited/ | facebook: https://www.facebook.com/4strokemaasai/ | youtube: https://www.youtube.com/channel/UC5Cx1PE3XoQo8108xNPYIsQ	1	0	website	
master	O6d449264b4dd	Experience Safaris	Safari / tour operator	True	True	https://experiencesafaris.com/	info@experiencesafaris.com (role)	+255619514306 (mobile)	P.O.Box 4034, Arusha | P.o.Box 4034, Arusha	whatsapp: https://api.whatsapp.com/send?phone=255619514306 | facebook: https://www.facebook.com/ExperienceSafaris | instagram: https://www.instagram.com/experiencesafaris/ | youtube: https://www.youtube.com/@ExperienceSafaris | twitter: https://x.com/ExpSafaris	1	0	website	
master	O483d0fae5e8d	Golden Trips Tanzania	Safari / tour operator	True	True	https://goldentripstanzania.com/		+255761575951 (mobile)		facebook: https://www.facebook.com/goldentripstanzania | instagram: https://www.instagram.com/goldentripstanzania/	3	0	website	
master	O691bf1115e5b	Kilimanjaro Adventure Safari Club (KASC)	Safari / tour operator	True	True	https://www.kilimanjarotrekk.com	info@kilimanjarotrekk.com (role)	+255765664325 (mobile) | +255784273229 (mobile)	P.O. Box 12895 Arusha Tanzania | P.O. Box 12895 Col-Middleton street Arusha Tanzania	facebook: https://web.facebook.com/kilimanjarotrekk/ | twitter: https://twitter.com/kilitrekksafari | instagram: https://www.instagram.com/kilimanjarotrekk/	1	0	website	
master	O3dfafceee7e7	Samora Explorers Ltd	Safari / tour operator	True	True	https://samoraexplorers.com/	info@samoraexplorers.com (role) | emailinfo@samoraexplorers.com (general) | info@samoraexporers.com (role)	+255663443799 (mobile) | +255765766462 (mobile)		whatsapp: https://api.whatsapp.com/send?phone=255663443799 | facebook: https://www.facebook.com/SamoraExplorers/ | instagram: https://www.instagram.com/samoraexplorers/ | youtube: https://www.youtube.com/channel/UCh2FZ3edTfb8A4fDJFaD2qQ	1	0	website	
master	O015d8165a12d	Snow Africa Adventures	Safari / tour operator	True	True	https://snowafricaadventure.com/	info@snowafricaadventure.com (role)	+255766657854 (mobile)		facebook: https://facebook.com/snowafricaadventure | twitter: https://twitter.com/snowafrica | instagram: https://instagram.com/snow_africa_adventures | youtube: https://youtube.com/snowafricaadventure | whatsapp: https://wa.me/255766657854	2	0	website	
master	O626b2499c34b	Miracle Experience	Safari / tour operator	True	True	https://www.miracleexperience.co.tz/	balloon@miracleexperience.co.tz (general) | miracle@miracleexperience.co.tz (general) | marketing@miracleexperience.co.tz (role)	+255788300005 (mobile) | +255789300009 (mobile) | +255785300009 (mobile)	P.O. BOX 2706 , Arusha, Tanzania | PO Box. 2706, Arusha,	youtube: https://www.youtube.com/watch?v=DekkuE2fVcw | instagram: https://www.instagram.com/miracleexperience/ | facebook: https://www.facebook.com/miracleexperiencetz/ | linkedin: https://www.linkedin.com/company/77576554 | tiktok: https://www.tiktok.com/@miracleexperienceballoon?_t=8Wi2vyyjlkE&_r=1 | whatsapp: https://wa.me/255788300005	1	0	website	
master	O98f2a93d24da	Paradies Safaris Ltd	Safari / tour operator	True	True	https://www.paradiessafaris.com/	info@paradiessafaris.com (role) | hilde.keil@paradiessafaris.com (named) | robin.keil@paradiessafaris.com (named) | apolinary.kawishe@paradiessafaris.com (named) | lara.rother@paradiessafaris.com (general) | jenna.pausmer@paradiessafaris.com (general) | accounts@paradiessafaris.com (role) | reservations@paradiessafaris.com (role)	+255784999510 (mobile)		facebook: https://www.facebook.com/ParadiesSafaris/?ref=ts&fref=ts | instagram: https://www.instagram.com/paradiessafaris/ | youtube: https://www.youtube.com/channel/UC9MuwyLw-RFBxnfAhhFYPJg	4	0	website	
master	Ob737186864b2	Ecological Wilderness Adventure & Car Hire	Safari / tour operator	True	True	https://www.ecologicaladventure.com/	info@ecologicaladventure.com (role) | prudence@ecologicaladventure.com (named) | camilla.brian@ecologicaladventure.com (named)	+255780900003 (mobile) | +255694950644 (mobile) | +255756900003 (mobile)		facebook: https://facebook.com/EcologicalAdventure | instagram: https://instagram.com/ecological_adventure_tz | twitter: https://twitter.com/EcoAdventureTZ | youtube: https://youtube.com/@EcologicalAdventure | whatsapp: https://wa.me/255780900003	3	0	website	
master	Ob07802fda2b4	Everyday Safaris	Safari / tour operator	True	True	https://everydaysafaris.com/	info@everydaysafaris.com (role)	+255766691900 (mobile) | +255747444439 (mobile)	P.O. Box 8101,	facebook: https://www.facebook.com/everydaysafaris/ | instagram: https://www.instagram.com/everydaysafarisltd/ | twitter: https://x.com/EverydaySafaris | whatsapp: https://wa.me/255766691900	1	0	website	
master	O5949d6cb9379	Faune & Flore Ltd	Safari / tour operator	True	True	https://www.faune-flore.com/	info@faune-flore.com (role) | joseph@faune-flore.com (named)	+255784378153 (mobile) | +255784680068 (mobile)	P.O Box 14786		2	0	website	
master	Obf0e5263d356	Get together adventure	Safari / tour operator	True	True	https://gettogetheradventures.com/	info@gettogetheradventures.com (role) | +255758109933info@gettogetheradventures.com (general)	+255798334540 (mobile) | +255758109933 (mobile)	P.O.BOX 14948, Arusha Tanzania Arusha Bypass Rd, Masaki Street	whatsapp: https://wa.me/255758109933?text=Hello%20Get%20Together%20Adventures%2C%20I%20would%20like%20to%20plan%20a%20Tanzania%20safari. | facebook: https://www.facebook.com/search/top?q=get%20together%20adventures | instagram: https://www.instagram.com/get_together_adventures | youtube: https://www.youtube.com/@GetTogetherAdventures	10	0	website	
master	O50681a94d557	Sereland Africa Safaris	Safari / tour operator	True	True	https://serelandafricasafaris.com/	info@serelandafricasafaris.com (role)	+255743170649 (mobile) | +255719977446 (mobile)		whatsapp: https://api.whatsapp.com/send?phone=255719977446 | instagram: https://www.instagram.com/serelandsafaris | facebook: https://www.facebook.com/people/Sereland-Safaris/61590106576979/	2	0	website	
master	O63d909522c13	Kirengo Tours And Safaris Limited	Safari / tour operator	True	True	https://www.kirengotours.com/	sales@kirengotours.com (role)			whatsapp: https://wa.me/34651760179 | instagram: https://www.instagram.com/kirengotours | youtube: https://www.youtube.com/@kirengotours | tiktok: https://www.tiktok.com/@kirengo.tours	3	0	website	
master	O6f0d075219ea	Maape Tanzania Safaris Ltd	Safari / tour operator	True	True	https://maapetanzaniasafaris.com/	info@maapetanzaniasafaris.com (role)	+13018542972 (international) | +255788913757 (mobile)		facebook: https://www.facebook.com/maapetanzaniasafaris/ | instagram: https://www.instagram.com/maapesafaris/ | youtube: https://www.youtube.com/channel/UC7tnZwtsJtLmMAFEW7Zx4jQ	1	0	website	
master	O151facbf1136	Make My Safari Limited	Safari / tour operator	True	True	https://makemysafari.com/	info@makemysafari.com (role)	+255622667667 (mobile) | +14374841583 (international)		facebook: https://www.facebook.com/makemysafari/reviews | instagram: https://www.instagram.com/makemysafari/?hl=en | tiktok: https://www.tiktok.com/@makemysafari?lang=en | linkedin: https://www.linkedin.com/company/makemysafari?originalSubdomain=tz | whatsapp: https://api.whatsapp.com/send/?phone=255622667667&text&type=phone_number&app_absent=0	3	0	website	
master	O578e11869c3b	Passionate Guides Tanzania	Safari / tour operator	True	True	https://thepassionateguides.com/	info@thepassionateguides.com (role)	+255710122066 (mobile)		instagram: https://www.instagram.com/passionateguidestz?igsh=MWFkb3ZybmYwNDVmeA== | whatsapp: https://wa.me/255710122066?text=Hello%20Passionate%20Guides%2C%20I%20need%20help%20with%20a%20safari%20booking.	1	0	website	
master	O37276f92b44e	Arusha Local Triips Tanzania Limited	Safari / tour operator	True	True	https://arushatrips.com/	info@arushatrips.com (role)			whatsapp: https://wa.me/31636163544/ | facebook: https://www.facebook.com/arushatrips | instagram: https://www.instagram.com/arushatrips/ | youtube: https://www.youtube.com/channel/UCuSIbr_n6EsR2-NmM_H07OQ	2	0	website	
master	O31664fbad51c	Joash Africa Wilderness Insight Ltd	Safari / tour operator	True	True	https://jafricasafari.com/	joshua@jafricasafari.com (named) | info@jafricasafari.com (role)	+255784950540 (mobile)		facebook: https://www.facebook.com/nativafrica/ | twitter: https://x.com/JoasLtd | instagram: https://www.instagram.com/jawinsight/ | whatsapp: https://api.whatsapp.com/send?phone=255/784950540	1	0	website	
master	O1e8ab08eca4f	Kilidove Tours	Safari / tour operator	True	True	https://kilidovetours.com/	kili@kilidovetours.com (general)	+255787955466 (mobile) | +255713404912 (mobile)		youtube: https://www.youtube.com/user/KilidoveTours | instagram: https://www.instagram.com/kilidovetours/ | facebook: https://www.facebook.com/kilidovetoursandsafaris/ | linkedin: https://tz.linkedin.com/company/kilidove-tours-and-safaris | whatsapp: https://api.whatsapp.com/send/?phone=%2B255787955466&text&type=phone_number&app_absent=0	1	0	website	
master	O472b960097c8	Wildersun Safaris Tours T Ltd	Safari / tour operator	True	True	http://www.wildersuntanzania.com	operations@wildersuntanzania.com (role)	+255754650650 (mobile) | +255784650650 (mobile) | +255754315177 (mobile)		facebook: http://www.facebook.com/776991785761306	4	0	website	
master	Oebc842b7212d	Active Tanzania Adventures Limited	Safari / tour operator	True	True	https://www.activetanzania.com/	info@activetanzania.com (role)	+255784605785 (mobile) | +255682675792 (mobile) | +255786918113 (mobile)	P.O. Box 16543	instagram: https://www.instagram.com/active.tanzania.adventures/ | facebook: https://www.facebook.com/active.tanzania.adventures	2	0	website	
master	O894cfb463c23	Wild Pride Safaris	Safari / tour operator	True	True	https://wildpridesafaris.com/	info@wildpridesafaris.com (role) | reservations@wildpridesafaris.com (role)	+255685340345 (mobile)	P O BOX 16641 Olorien, Street | P. O. BOX 16641	instagram: https://www.instagram.com/wildpridesafaris/ | facebook: https://web.facebook.com/Wild-Pride-Safaris-107995610998049	1	0	website	
master	Ob74a5ef280ed	A & N Uniques Safaris (2000) Ltd	Safari / tour operator	True	True	https://uniquesafaris.com/	uniquesafaris@uniquesafaris.co.tz (general) | meg@uniquesafaris.biz (named)	+6122014461 (international)	PO Box 2189, Arusha, Tanzania.	facebook: https://www.facebook.com/UniqueSafarisInTanzania/ | instagram: https://www.instagram.com/uniquesafaristanzania/ | youtube: https://www.youtube.com/channel/UC3oKt_zDEUgVoEA88wV82Zw	2	0	website	
master	O6ff2001b487d	Absolute Wilderness Travel and Tours	Safari / tour operator	True	True	https://www.absolutewilderness.com/	info@absolutewilderness.com (role) | henryobedi.mejooli@absolutewilderness.com (named)	+255754693839 (mobile)		facebook: https://www.facebook.com/absolutewilderness.tt | instagram: https://www.instagram.com/absolutewildernesstz/ | whatsapp: https://wa.me/255754693839 | tiktok: https://www.tiktok.com/@absolutewildernesstz3 | youtube: https://www.youtube.com/@absolutewilderness | twitter: https://x.com/absolutewilderness	1	0	website	
master	O6a6698b3c6d5	African Big Cats Safaris	Safari / tour operator	True	True	https://africanbigcatssafaris.com/ | https://www.africanbigcatssafaris.com/	info@africanbigcatssafaris.com (role)	+255786508052 (mobile) | +255682120812 (mobile)	P.O.Box 13643, Arusha, Tanzania	facebook: https://www.facebook.com/AfricanBigCatsSafaris | instagram: https://www.instagram.com/african_bigcats_safaris/ | youtube: https://www.youtube.com/@AfricanBigCatsSafaris	4	0	browser, website	
master	O5ccd890792b9	African Environments Ltd	Safari / tour operator	True	True	https://www.africanenvironments.com/	adventure@africanenvironments.com (general) | film@africanenvironments.com (general)			facebook: https://www.facebook.com/AfricanEnvironments | instagram: https://www.instagram.com/african_environments/	8	0	website	
master	Ob9b86a8d8045	Ajabu Adventures Ltd.	Safari / tour operator	True	True	https://www.ajabu-adventures.com/	info@ajabu-adventures.com (role)	+255753433211 (mobile) | +15056108538 (international)	P.O. Box 1944 | P.O. Box 1944,	facebook: https://www.facebook.com/AjabuAdventures/ | instagram: https://www.instagram.com/ajabu.adventures/ | youtube: https://www.youtube.com/@Ajabuadventurestanzania | linkedin: https://www.linkedin.com/company/ajabu-adventures/	2	0	website	
master	O3d912cf40e4b	Alex Walker Ltd (Serian)	Safari / tour operator	True	True	https://serian.com/	safaris@serian.com (role) | marketing@serian.com (role)	+254717468049 (international)		facebook: https://www.facebook.com/alexwalkersserian/ | instagram: http://instagram.com/alexwalkerserian	1	0	website	
master	O99edb02a90e9	Alika Africa	Safari / tour operator	True	True	http://www.dumaexplorer.com	info@dumaexplorer.com (role)	+255674180183 (mobile) | +15104241675 (international)		instagram: https://www.instagram.com/dumaexplorer | facebook: https://www.facebook.com/dumaexplorer/ | whatsapp: http://wa.me/+15104241675	3	0	website	
master	O72c942f65589	Allengeti Adventures	Safari / tour operator	True	True	https://www.allengetiadventures.co.tz/	info@allengetiadventures.co.tz (role)	+31628143355 (international) | +255788620962 (mobile)		facebook: https://web.facebook.com/allengetiadventures | instagram: https://www.instagram.com/allengeti_adventures/ | linkedin: https://www.linkedin.com/company/92524032 | whatsapp: https://wa.me/message/CTVDN6HPOZIMA1 | twitter: https://twitter.com/	3	0	website	
master	O387cf2af29cf	Babji Tours & Safari Ltd	Safari / tour operator	True	True	https://babjisafaris.com/	info@babjisafaris.com (role) | operations@babjisafaris.com (role) | reservations@babjisafaris.com (role)	+255784321185 (mobile) | +255784321186 (mobile)	P.O. Box 395 | P.O. Box 395 Arusha - Tanzania	facebook: https://web.facebook.com/babjisafaristz | twitter: https://twitter.com/babjisafarisltd | instagram: https://www.instagram.com/babjisafarisltd/ | whatsapp: https://wa.me/255784321185?text=Hello%20there! | youtube: https://youtube.com/	2	0	website	
master	O59a1de3f78bf	Blue Lotus Travel & Tours Ltd	Safari / tour operator	True	True	https://bluelotus.co.tz/	info@bluelotus.co.tz (role)	+255786566576 (mobile) | +255767182108 (mobile) | +255758739611 (mobile)			2	0	website	
master	O7c88a7c89087	Bright African Safaris	Safari / tour operator	True	True						1	0		brightafricansafaris.com: home page not readable: HTTP 403
master	O4d3bf5bae13d	Bushbuck Safari Limited	Safari / tour operator	True	True	https://www.bushbuckltd.com/	bushbuck@bushbucksafaris.co.tz (general)	+255738777999 (mobile) | +255782175175 (mobile) | +255756788886 (mobile)		twitter: https://twitter.com/bushbuckltd | facebook: https://www.facebook.com/bushbucksafaristanzania/ | instagram: https://www.instagram.com/bushbucksafaristz/ | youtube: https://www.youtube.com/channel/UCVOqklxRBSuFKqhiR5QTaag?view_as=subscriber | linkedin: https://www.linkedin.com/company/bushbuck-safaris/ | whatsapp: https://wa.me/255786989898	1	0	website	
master	O7d38a52691e3	Cheli Peacock Safaris T Ltd	Safari / tour operator	True	True	https://chelipeacock.com/	safaris@chelipeacock.com (role) | info@chelipeacock.com (role) | dutymanager.kenya@chelipeacock.com (general) | dutymanager.tanzania@chelipeacock.com (general) | dutymanager.zanzibar@chelipeacock.com (general) | dutymanager.rwanda@chelipeacock.com (general) | simon@orbitalcommunications.co.uk (general) | rita@a2bmarketing.com (general) | shannon.everard@chelipeacock.com (general) | jochen@spice-collection.com (general) | rejane@the-r-list.com (general) | aymeric.naudin@linkservices.cn (general) | laura@laurashelbourne.com (general)	+255730721000 (mobile) | +254730721000 (international) | +254758705187 (international) | +255762784565 (mobile) | +255764040099 (mobile) | +250788317757 (international) | +447769885436 (international) | +441603291806 (international) | +19546268150 (international) | +19785011885 (international) | +498945240535 (international) | +33648085002 (international) | +8613070192921 (international) | +447957322275 (international)		instagram: https://www.instagram.com/chelipeacocksafaris/ | facebook: https://web.facebook.com/cheliandpeacocksafaris | linkedin: https://www.linkedin.com/company/chelipeacocksafaris/	8	0	website	
